Activity ID,Keywords
1204,"['children', 'group', 'theater', 'word']"
1205,"['arms', 'children', 'guided', 'selection', 'transparency']"
1206,"['arms', 'children', 'guided', 'selection', 'transparency']"
1207,"['children', 'group', 'repeat', 'shared', 'transparency', 'web', 'word']"
1208,"['ads', 'bus', 'children', 'count', 'field', 'guided', 'knowledge', 'language', 'mate', 'sentence', 'sheet', 'singular', 'tree']"
1209,"['children', 'contact', 'mate', 'mistakes', 'rod', 'selection', 'theater', 'voice', 'word']"
1210,"['arms', 'children', 'frequency', 'personal', 'school']"
1211,"['arms', 'children', 'personal', 'resource', 'school', 'self', 'voice']"
1212,"['arms', 'children', 'games', 'group', 'personal', 'school', 'trees', 'voice']"
1213,"['children', 'field', 'job', 'language', 'personal', 'repeat', 'resource', 'team', 'vocal']"
1214,"['ad', 'children', 'management', 'resonant', 'word']"
1215,"['ad', 'children', 'management', 'resonant', 'word']"
1216,"['frequency', 'patterns', 'resource', 'word']"
1217,"['frequency', 'patterns', 'resource', 'word']"
1217,"['frequency', 'patterns', 'resource', 'word']"
1218,"['frequency', 'patterns', 'resource', 'word']"
1219,"['activity', 'children', 'der', 'frequency', 'house', 'media', 'orbit', 'repeat', 'word']"
1220,"['activity', 'children', 'der', 'frequency', 'house', 'media', 'orbit', 'repeat', 'word']"
1221,"['ad', 'builder', 'children', 'earth', 'learning', 'pattern', 'professional', 'repeat', 'word']"
1222,"['ad', 'builder', 'children', 'earth', 'learning', 'pattern', 'professional', 'repeat', 'word']"
1223,"['ad', 'builder', 'children', 'earth', 'learning', 'pattern', 'professional', 'repeat', 'word']"
1224,"['builder', 'cards', 'children', 'professional', 'sprung', 'word']"
1225,"['builder', 'cards', 'children', 'professional', 'sprung', 'word']"
1226,"['builder', 'cards', 'children', 'professional', 'sprung', 'word']"
1227,"['builder', 'cards', 'children', 'professional', 'sprung', 'word']"
1228,"['block', 'children', 'color', 'cut', 'frequency', 'group', 'repeat', 'sentence', 'state', 'train', 'word']"
1229,"['@', 'children', 'edge', 'frame', 'frequency', 'judgments', 'jumping', 'professional', 'score', 'sentence', 'team', 'word']"
1230,"['@', 'children', 'edge', 'frame', 'frequency', 'judgments', 'jumping', 'professional', 'score', 'sentence', 'team', 'word']"
1233,"['children', 'score', 'sentence', 'word']"
1234,"['auditors', 'cards', 'children', 'feedback', 'professional', 'score']"
1235,"['auditors', 'cards', 'children', 'feedback', 'professional', 'score']"
1236,"['children', 'house', 'information', 'knowledge', 'stories', 'weather']"
1237,"['children', 'house', 'information', 'knowledge', 'stories', 'weather']"
1238,"['animal', 'children', 'classroom', 'comfort', 'eating', 'guided', 'house', 'nose', 'selection', 'wave', 'weather', 'word']"
1240,"['children', 'guided', 'house', 'language', 'query', 'scene', 'sentence', 'transparency']"
1241,"['children', 'classroom', 'guided', 'job', 'mark', 'tracking', 'transparency']"
1242,"['children', 'failure', 'house', 'patterns', 'repeat', 'school', 'word']"
1243,"['children', 'failure', 'house', 'patterns', 'repeat', 'school', 'word']"
1244,"['children', 'failure', 'house', 'patterns', 'repeat', 'school', 'word']"
1245,"['children', 'mate', 'repeat', 'resource', 'sentence', 'word']"
1246,"['children', 'mate', 'repeat', 'resource', 'sentence', 'word']"
1247,"['children', 'mate', 'repeat', 'resource', 'sentence', 'word']"
1248,"['children', 'mate', 'repeat', 'resource', 'sentence', 'word']"
1249,"['activity', 'children', 'guided', 'information', 'sentence', 'word']"
1250,"['children', 'color', 'eating', 'guided', 'house', 'tree', 'wave']"
1251,"['children', 'frequency', 'group', 'guided', 'network', 'tree', 'water', 'word']"
1251,"['children', 'frequency', 'group', 'guided', 'network', 'tree', 'water', 'word']"
1252,"['children', 'frequency', 'group', 'guided', 'network', 'tree', 'water', 'word']"
1252,"['children', 'frequency', 'group', 'guided', 'network', 'tree', 'water', 'word']"
1253,"['frame', 'frequency', 'mate', 'water']"
1253,"['frame', 'frequency', 'mate', 'water']"
1258,"['bond', 'cards', 'children', 'group', 'inch', 'modeling', 'selection', 'transparency', 'water']"
1259,"['bond', 'cards', 'children', 'group', 'inch', 'modeling', 'selection', 'transparency', 'water']"
1260,"['bond', 'cards', 'children', 'group', 'inch', 'modeling', 'selection', 'transparency', 'water']"
1261,"['children', 'house', 'mm', 'weather', 'word']"
1264,"['children', 'group', 'guided', 'language', 'mate', 'sentence', 'word']"
1265,"['children', 'job', 'mate', 'repeat', 'school', 'sentence']"
1266,"['children', 'job', 'mate', 'repeat', 'school', 'sentence']"
1267,"['builder', 'cards', 'children', 'frame', 'repeat', 'transparency', 'word']"
1268,"['builder', 'cards', 'children', 'frame', 'repeat', 'transparency', 'word']"
1269,"['children', 'frequency', 'patterns', 'state', 'token', 'word']"
1270,"['academic', 'animal', 'cards', 'children', 'frequency', 'group', 'guided', 'holding', 'matching', 'repeat', 'resource', 'sentence', 'word']"
1270,"['academic', 'animal', 'cards', 'children', 'frequency', 'group', 'guided', 'holding', 'matching', 'repeat', 'resource', 'sentence', 'word']"
1271,"['academic', 'animal', 'cards', 'children', 'frequency', 'group', 'guided', 'holding', 'matching', 'repeat', 'resource', 'sentence', 'word']"
1271,"['academic', 'animal', 'cards', 'children', 'frequency', 'group', 'guided', 'holding', 'matching', 'repeat', 'resource', 'sentence', 'word']"
1272,"['academic', 'animal', 'cards', 'children', 'frequency', 'group', 'guided', 'holding', 'matching', 'repeat', 'resource', 'sentence', 'word']"
1272,"['academic', 'animal', 'cards', 'children', 'frequency', 'group', 'guided', 'holding', 'matching', 'repeat', 'resource', 'sentence', 'word']"
1273,"['academic', 'animal', 'cards', 'children', 'frequency', 'group', 'guided', 'holding', 'matching', 'repeat', 'resource', 'sentence', 'word']"
1273,"['academic', 'animal', 'cards', 'children', 'frequency', 'group', 'guided', 'holding', 'matching', 'repeat', 'resource', 'sentence', 'word']"
1274,"['academic', 'animal', 'cards', 'children', 'frequency', 'group', 'guided', 'holding', 'matching', 'repeat', 'resource', 'sentence', 'word']"
1274,"['academic', 'animal', 'cards', 'children', 'frequency', 'group', 'guided', 'holding', 'matching', 'repeat', 'resource', 'sentence', 'word']"
1275,"['bond', 'children', 'feedback', 'group', 'guided', 'mark', 'modeling', 'sentence', 'speech', 'voice']"
1276,"['bond', 'children', 'feedback', 'group', 'guided', 'mark', 'modeling', 'sentence', 'speech', 'voice']"
1277,"['bond', 'children', 'constant', 'group', 'guided', 'house', 'knowledge', 'weather']"
1278,"['bond', 'children', 'constant', 'group', 'guided', 'house', 'knowledge', 'weather']"
1279,"['bond', 'children', 'constant', 'group', 'guided', 'house', 'knowledge', 'weather']"
1280,"['bond', 'children', 'constant', 'group', 'guided', 'house', 'knowledge', 'weather']"
1281,"['children', 'knowledge', 'paired', 'selection', 'word']"
1282,"['children', 'knowledge', 'paired', 'selection', 'word']"
1283,"['connections', 'word']"
1284,"['connections', 'word']"
1285,"['connections', 'word']"
1285,"['connections', 'word']"
1286,"['animal', 'children', 'classroom', 'guided', 'personal', 'school', 'selection', 'weather', 'word']"
1287,"['animal', 'children', 'classroom', 'guided', 'personal', 'school', 'selection', 'weather', 'word']"
1288,"['capital', 'children', 'exchange', 'guided', 'language', 'word']"
1289,"['bond', 'capital', 'children', 'information', 'mark', 'school', 'tracking', 'word']"
1290,"['cards', 'children', 'compound', 'group', 'guided', 'overlapping', 'phone', 'repeat', 'resource', 'sentence', 'transparency', 'word']"
1291,"['cards', 'children', 'frequency', 'mate', 'pattern', 'repeat', 'word']"
1292,"['bad', 'banks', 'cards', 'children', 'cut', 'direct', 'frequency', 'guided', 'missing', 'resource', 'selection', 'shops', 'strip', 'word']"
1292,"['bad', 'banks', 'cards', 'children', 'cut', 'direct', 'frequency', 'guided', 'missing', 'resource', 'selection', 'shops', 'strip', 'word']"
1293,"['bad', 'banks', 'cards', 'children', 'cut', 'direct', 'frequency', 'guided', 'missing', 'resource', 'selection', 'shops', 'strip', 'word']"
1293,"['bad', 'banks', 'cards', 'children', 'cut', 'direct', 'frequency', 'guided', 'missing', 'resource', 'selection', 'shops', 'strip', 'word']"
1294,"['children', 'classroom', 'feedback', 'group', 'guided', 'plate', 'resource', 'selection', 'speech']"
1295,"['children', 'classroom', 'feedback', 'group', 'guided', 'plate', 'resource', 'selection', 'speech']"
1296,"['bus', 'children', 'classroom', 'color', 'group', 'guided', 'house', 'knowledge', 'selection', 'sentence', 'transparency', 'word']"
1297,"['bus', 'children', 'classroom', 'color', 'group', 'guided', 'house', 'knowledge', 'selection', 'sentence', 'transparency', 'word']"
1298,"['bus', 'children', 'house', 'selection', 'vocal', 'word']"
1299,"['bus', 'children', 'house', 'selection', 'vocal', 'word']"
1300,"['adult', 'capital', 'children', 'guided', 'knowledge', 'language', 'rules', 'sentence', 'word']"
1301,"['children', 'finger', 'holding', 'index', 'job', 'rules', 'school', 'water']"
1302,"['children', 'finger', 'holding', 'index', 'job', 'rules', 'school', 'water']"
1303,"['children', 'compound', 'group', 'patterns', 'repeat', 'scaffolding', 'segment', 'word']"
1304,"['children', 'compound', 'group', 'patterns', 'repeat', 'scaffolding', 'segment', 'word']"
1305,"['children', 'compound', 'group', 'patterns', 'repeat', 'scaffolding', 'segment', 'word']"
1306,"['children', 'compound', 'group', 'patterns', 'repeat', 'scaffolding', 'segment', 'word']"
1307,"['block', 'children', 'color', 'cut', 'frame', 'frequency', 'mm', 'sentence', 'train']"
1308,"['block', 'children', 'color', 'cut', 'frame', 'frequency', 'mm', 'sentence', 'train']"
1309,"['arms', 'cards', 'children', 'frequency', 'group', 'random', 'recognition', 'school', 'word']"
1309,"['arms', 'cards', 'children', 'frequency', 'group', 'random', 'recognition', 'school', 'word']"
1310,"['arms', 'cards', 'children', 'frequency', 'group', 'random', 'recognition', 'school', 'word']"
1310,"['arms', 'cards', 'children', 'frequency', 'group', 'random', 'recognition', 'school', 'word']"
1311,"['bits', 'bond', 'children', 'direct', 'feedback', 'monitoring', 'selection', 'theater']"
1312,"['bits', 'bond', 'children', 'direct', 'feedback', 'monitoring', 'selection', 'theater']"
1313,"['bond', 'children', 'entry', 'guided', 'house', 'selection', 'stories', 'weather']"
1314,"['bond', 'children', 'entry', 'guided', 'house', 'selection', 'stories', 'weather']"
1315,"['children', 'classroom', 'group', 'house', 'repeat', 'storm', 'transparency', 'web', 'word']"
1316,"['children', 'direct', 'guided', 'language', 'school']"
1317,"['charge', 'children', 'contact', 'information', 'job', 'mark', 'message', 'self', 'speaker', 'word']"
1318,"['children', 'mark', 'personal', 'tree', 'water']"
1319,"['@', 'children', 'frequency', 'hidden', 'resource', 'team', 'tree', 'vocal', 'water']"
1320,"['children', 'color', 'frequency', 'personal', 'selection', 'word']"
1321,"['bodies', 'children', 'language', 'personal', 'resource', 'word']"
1322,"['bus', 'children', 'direct', 'group', 'management', 'resource']"
1323,"['bus', 'children', 'direct', 'group', 'management', 'resource']"
1324,"['frequency', 'resource', 'word']"
1325,"['frequency', 'resource', 'word']"
1325,"['frequency', 'resource', 'word']"
1326,"['frequency', 'resource', 'word']"
1327,"['bus', 'cards', 'children', 'frequency', 'game', 'graph', 'repeat', 'sheet', 'shop', 'word']"
1328,"['bowl', 'cards', 'children', 'professional', 'repeat', 'word']"
1329,"['bowl', 'cards', 'children', 'professional', 'repeat', 'word']"
1330,"['bowl', 'cards', 'children', 'professional', 'repeat', 'word']"
1331,"['activity', 'builder', 'cards', 'cash', 'children', 'group', 'professional', 'repeat', 'shop', 'word']"
1332,"['activity', 'builder', 'cards', 'cash', 'children', 'group', 'professional', 'repeat', 'shop', 'word']"
1333,"['activity', 'builder', 'cards', 'cash', 'children', 'group', 'professional', 'repeat', 'shop', 'word']"
1334,"['activity', 'builder', 'cards', 'cash', 'children', 'group', 'professional', 'repeat', 'shop', 'word']"
1335,"['children', 'frequency', 'graph', 'group', 'mm', 'sentence', 'word']"
1336,"['children', 'frequency', 'graph', 'head', 'holding', 'personal', 'sentence', 'stock', 'word']"
1337,"['children', 'frequency', 'graph', 'head', 'holding', 'personal', 'sentence', 'stock', 'word']"
1340,['children']
1341,"['auditors', 'children', 'feedback', 'professional', 'recognition', 'speech']"
1343,"['animal', 'children', 'cut', 'human', 'judge', 'knowledge', 'repeat', 'trees']"
1344,"['animal', 'children', 'cut', 'human', 'judge', 'knowledge', 'repeat', 'trees']"
1345,"['bed', 'children', 'guided', 'rough', 'selection', 'word']"
1346,"['bed', 'children', 'guided', 'rough', 'selection', 'word']"
1347,"['capital', 'children', 'direct', 'guided', 'judge', 'language', 'repeat', 'school', 'sentence', 'state', 'word']"
1348,"['capital', 'children', 'guided', 'mark', 'mate', 'network', 'reasoning', 'sentence', 'transparency', 'word']"
1349,"['cards', 'children', 'graph', 'learning', 'music', 'repeat', 'shop', 'word']"
1350,"['cards', 'children', 'graph', 'learning', 'music', 'repeat', 'shop', 'word']"
1351,"['cards', 'children', 'graph', 'learning', 'music', 'repeat', 'shop', 'word']"
1352,"['children', 'group', 'mm', 'resource', 'school', 'sentence', 'word']"
1353,"['children', 'group', 'mm', 'resource', 'school', 'sentence', 'word']"
1354,"['children', 'group', 'mm', 'resource', 'school', 'sentence', 'word']"
1355,"['children', 'group', 'mm', 'resource', 'school', 'sentence', 'word']"
1356,"['children', 'guided', 'ink', 'judge', 'sentence']"
1357,['children']
1358,"['children', 'frequency', 'group', 'guided', 'mm', 'repeat', 'word']"
1358,"['children', 'frequency', 'group', 'guided', 'mm', 'repeat', 'word']"
1359,"['cards', 'children']"
1359,"['cards', 'children']"
1365,"['cards', 'children', 'regression', 'sentence', 'signal', 'voice', 'water']"
1366,"['cards', 'children', 'regression', 'sentence', 'signal', 'voice', 'water']"
1371,"['children', 'jet', 'mark', 'repeat', 'sentence', 'web', 'word']"
1372,"['children', 'jet', 'mark', 'repeat', 'sentence', 'web', 'word']"
1373,"['builder', 'cards', 'children', 'compound', 'graph', 'repeat', 'transparency', 'word']"
1374,"['builder', 'cards', 'children', 'compound', 'graph', 'repeat', 'transparency', 'word']"
1375,"['children', 'control', 'patterns', 'posture', 'shop', 'state', 'team', 'word']"
1376,"['academic', 'cards', 'children', 'frequency', 'guided', 'matching', 'repeat', 'water', 'word']"
1376,"['academic', 'cards', 'children', 'frequency', 'guided', 'matching', 'repeat', 'water', 'word']"
1377,"['academic', 'cards', 'children', 'frequency', 'guided', 'matching', 'repeat', 'water', 'word']"
1377,"['academic', 'cards', 'children', 'frequency', 'guided', 'matching', 'repeat', 'water', 'word']"
1378,"['academic', 'cards', 'children', 'frequency', 'guided', 'matching', 'repeat', 'water', 'word']"
1378,"['academic', 'cards', 'children', 'frequency', 'guided', 'matching', 'repeat', 'water', 'word']"
